日付,場所,天気,気温（℃）,芝,観客（人）,チーム名,対戦相手,Home/Away,得点,失点,ゴール期待値,シュート,枠内シュート,PKによるシュート,パス,クロス,直接ＦＫ,間接ＦＫ,ＣＫ,スローイン,ドリブル,タックル,クリア,インターセプト,オフサイド,警告,退場,３０ｍライン進入,ペナルティエリア進入,総走行距離（m）,スプリント,攻撃回数,チャンス構築率,ボール保持率,シュート_成功率,パス_成功率,クロス_成功率,スローイン_成功率,ドリブル_成功率,タックル_成功率,（被）ゴール期待値,（被）シュート,（被）枠内シュート,（被）PKによるシュート,（被）パス,（被）クロス,（被）直接ＦＫ,（被）間接ＦＫ,（被）ＣＫ,（被）スローイン,（被）ドリブル,（被）タックル,（被）クリア,（被）インターセプト,（被）オフサイド,（被）警告,（被）退場,（被）３０ｍライン進入,（被）ペナルティエリア進入,（被）総走行距離（m）,（被）スプリント,（被）攻撃回数,（被）チャンス構築率,（被）ボール保持率,（被）シュート_成功率,（被）パス_成功率,（被）クロス_成功率,（被）スローイン_成功率,（被）ドリブル_成功率,（被）タックル_成功率,勝ち点
2024-04-13,デンカビッグスワンスタジアム,晴,19.3,全面良芝,17936,北海道コンサドーレ札幌,アルビレックス新潟,Away,1,1,0.896,10,4,0,362,7,12,0,6,13,11,14,35,4,0,3,1,28,8,111691,91,111,9.0,38.6,10.0,74.9,28.6,76.9,45.5,71.4,0.739,13,4,0,647,14,14,0,5,20,22,7,17,1,0,1,0,51,10,111991,104,119,10.9,61.4,7.7,85.2,28.6,95.0,50.0,71.4,1
2024-04-20,札幌ドーム,屋内,22.0,全面良芝,11512,北海道コンサドーレ札幌,サンフレッチェ広島,Home,1,1,0.415,5,2,0,511,3,10,0,1,20,8,20,25,0,0,2,0,34,6,117073,96,124,4.0,51.5,20.0,74.0,33.3,75.0,50.0,60.0,2.16,22,7,0,505,18,12,0,8,33,12,20,12,4,0,0,0,52,19,116624,119,139,15.8,48.5,4.5,73.5,16.7,84.8,50.0,75.0,1
2024-04-20,札幌ドーム,屋内,22.0,全面良芝,11512,サンフレッチェ広島,北海道コンサドーレ札幌,Away,1,1,2.16,22,7,0,505,18,12,0,8,33,12,20,12,4,0,0,0,52,19,116624,119,139,15.8,48.5,4.5,73.5,16.7,84.8,50.0,75.0,0.415,5,2,0,511,3,10,0,1,20,8,20,25,0,0,2,0,34,6,117073,96,124,4.0,51.5,20.0,74.0,33.3,75.0,50.0,60.0,1
2024-04-27,札幌ドーム,屋内,22.9,良芝,16260,北海道コンサドーレ札幌,湘南ベルマーレ,Home,3,3,1.155,13,4,0,436,12,13,1,6,17,12,12,20,0,5,3,0,42,16,115976,117,113,11.5,46.6,23.1,78.4,0.0,88.2,75.0,75.0,2.69,14,10,0,487,11,9,5,3,20,5,10,21,0,1,1,0,49,11,117330,120,106,13.2,53.4,21.4,79.7,18.2,95.0,60.0,60.0,1
2024-04-27,札幌ドーム,屋内,22.9,良芝,16260,湘南ベルマーレ,北海道コンサドーレ札幌,Away,3,3,2.69,14,10,0,487,11,9,5,3,20,5,10,21,0,1,1,0,49,11,117330,120,106,13.2,53.4,21.4,79.7,18.2,95.0,60.0,60.0,1.155,13,4,0,436,12,13,1,6,17,12,12,20,0,5,3,0,42,16,115976,117,113,11.5,46.6,23.1,78.4,0.0,88.2,75.0,75.0,1
2024-05-03,ヨドコウ桜スタジアム,晴,23.2,全面良芝,19276,セレッソ大阪,北海道コンサドーレ札幌,Home,1,1,1.88,11,2,1,412,16,17,1,3,20,12,16,9,1,1,0,0,38,19,113974,137,126,8.7,50.0,9.1,76.7,25.0,85.0,41.7,75.0,1.061,12,3,0,427,13,17,1,4,12,14,24,24,4,1,0,0,40,15,118155,134,117,10.3,50.0,8.3,78.5,30.8,75.0,35.7,66.7,1
2024-05-03,ヨドコウ桜スタジアム,晴,23.2,全面良芝,19276,北海道コンサドーレ札幌,セレッソ大阪,Away,1,1,1.061,12,3,0,427,13,17,1,4,12,14,24,24,4,1,0,0,40,15,118155,134,117,10.3,50.0,8.3,78.5,30.8,75.0,35.7,66.7,1.88,11,2,1,412,16,17,1,3,20,12,16,9,1,1,0,0,38,19,113974,137,126,8.7,50.0,9.1,76.7,25.0,85.0,41.7,75.0,1
2024-05-06,札幌ドーム,屋内,23.4,全面良芝,17187,北海道コンサドーレ札幌,ＦＣ東京,Home,1,2,0.848,12,3,0,728,28,11,0,3,23,14,15,11,2,1,2,0,61,17,113614,109,107,11.2,68.2,8.3,85.3,21.4,95.7,57.1,66.7,1.462,11,6,0,298,9,16,1,2,19,6,14,28,1,0,3,0,19,7,116091,114,103,10.7,31.8,18.2,69.8,33.3,73.7,33.3,71.4,0
2024-05-06,札幌ドーム,屋内,23.4,全面良芝,17187,ＦＣ東京,北海道コンサドーレ札幌,Away,2,1,1.462,11,6,0,298,9,16,1,2,19,6,14,28,1,0,3,0,19,7,116091,114,103,10.7,31.8,18.2,69.8,33.3,73.7,33.3,71.4,0.848,12,3,0,728,28,11,0,3,23,14,15,11,2,1,2,0,61,17,113614,109,107,11.2,68.2,8.3,85.3,21.4,95.7,57.1,66.7,3
2024-05-11,Ｕｖａｎｃｅとどろきスタジアム　ｂｙ　Ｆｕｊｉｔｓｕ,晴,23.9,全面良芝,20611,川崎フロンターレ,北海道コンサドーレ札幌,Home,3,0,1.79,15,7,1,474,9,9,6,4,28,5,11,14,2,1,2,0,43,14,113329,107,117,12.8,48.6,20.0,82.3,22.2,82.1,80.0,81.8,0.91,16,4,0,500,12,15,1,4,16,9,12,23,3,6,2,0,46,11,111163,112,117,13.7,51.4,0.0,82.8,25.0,87.5,55.6,83.3,3
2024-05-11,Ｕｖａｎｃｅとどろきスタジアム　ｂｙ　Ｆｕｊｉｔｓｕ,晴,23.9,全面良芝,20611,北海道コンサドーレ札幌,川崎フロンターレ,Away,0,3,0.91,16,4,0,500,12,15,1,4,16,9,12,23,3,6,2,0,46,11,111163,112,117,13.7,51.4,0.0,82.8,25.0,87.5,55.6,83.3,1.79,15,7,1,474,9,9,6,4,28,5,11,14,2,1,2,0,43,14,113329,107,117,12.8,48.6,20.0,82.3,22.2,82.1,80.0,81.8,0
2024-05-15,札幌ドーム,屋内,22.5,全面良芝,7702,北海道コンサドーレ札幌,ジュビロ磐田,Home,1,0,1.255,16,5,0,425,11,17,1,9,28,14,17,19,1,1,2,0,46,20,118722,116,129,12.4,50.9,6.3,71.1,9.1,85.7,28.6,47.1,0.689,9,4,0,414,12,20,1,4,25,14,28,27,4,1,0,0,18,7,117252,115,125,7.2,49.1,0.0,72.2,8.3,76.0,42.9,60.7,3
2024-05-15,札幌ドーム,屋内,22.5,全面良芝,7702,ジュビロ磐田,北海道コンサドーレ札幌,Away,0,1,0.689,9,4,0,414,12,20,1,4,25,14,28,27,4,1,0,0,18,7,117252,115,125,7.2,49.1,0.0,72.2,8.3,76.0,42.9,60.7,1.255,16,5,0,425,11,17,1,9,28,14,17,19,1,1,2,0,46,20,118722,116,129,12.4,50.9,6.3,71.1,9.1,85.7,28.6,47.1,0
2024-05-19,三協フロンテア柏スタジアム,曇時々雨,24.1,全面良芝,11170,柏レイソル,北海道コンサドーレ札幌,Home,2,1,0.884,8,5,0,324,9,13,1,3,23,12,16,25,3,0,2,0,35,10,119670,161,123,6.5,38.3,25.0,71.9,11.1,60.9,33.3,68.8,0.927,9,4,0,637,18,6,0,6,18,9,23,14,3,1,0,0,52,13,115701,137,119,7.6,61.7,11.1,80.2,5.6,88.9,44.4,69.6,3
2024-05-19,三協フロンテア柏スタジアム,曇時々雨,24.1,全面良芝,11170,北海道コンサドーレ札幌,柏レイソル,Away,1,2,0.927,9,4,0,637,18,6,0,6,18,9,23,14,3,1,0,0,52,13,115701,137,119,7.6,61.7,11.1,80.2,5.6,88.9,44.4,69.6,0.884,8,5,0,324,9,13,1,3,23,12,16,25,3,0,2,0,35,10,119670,161,123,6.5,38.3,25.0,71.9,11.1,60.9,33.3,68.8,0
2024-05-25,札幌ドーム,屋内,22.0,全面良芝,12651,北海道コンサドーレ札幌,鹿島アントラーズ,Home,0,3,0.532,10,2,0,639,12,8,1,2,18,9,15,8,2,1,2,0,35,8,114054,122,111,9.0,55.2,0.0,83.1,25.0,94.4,33.3,66.7,1.624,17,6,0,461,8,12,1,2,19,13,16,16,2,0,0,0,37,12,114621,114,117,14.5,44.8,17.6,79.2,50.0,89.5,46.2,75.0,0
2024-05-25,札幌ドーム,屋内,22.0,全面良芝,12651,鹿島アントラーズ,北海道コンサドーレ札幌,Away,3,0,1.624,17,6,0,461,8,12,1,2,19,13,16,16,2,0,0,0,37,12,114621,114,117,14.5,44.8,17.6,79.2,50.0,89.5,46.2,75.0,0.532,10,2,0,639,12,8,1,2,18,9,15,8,2,1,2,0,35,8,114054,122,111,9.0,55.2,0.0,83.1,25.0,94.4,33.3,66.7,3
2024-06-02,味の素スタジアム,曇時々雨,20.0,全面良芝,16301,東京ヴェルディ,北海道コンサドーレ札幌,Home,5,3,2.083,15,8,1,362,4,9,3,1,28,5,25,22,4,0,0,0,35,11,118627,106,130,11.5,39.0,33.3,73.2,75.0,64.3,60.0,72.0,0.866,8,4,0,658,9,6,0,2,22,10,21,11,4,2,3,0,41,13,109774,128,131,6.1,61.0,37.5,79.5,33.3,95.5,80.0,71.4,3
2024-06-02,味の素スタジアム,曇時々雨,20.0,全面良芝,16301,北海道コンサドーレ札幌,東京ヴェルディ,Away,3,5,0.866,8,4,0,658,9,6,0,2,22,10,21,11,4,2,3,0,41,13,109774,128,131,6.1,61.0,37.5,79.5,33.3,95.5,80.0,71.4,2.083,15,8,1,362,4,9,3,1,28,5,25,22,4,0,0,0,35,11,118627,106,130,11.5,39.0,33.3,73.2,75.0,64.3,60.0,72.0,0
2024-06-15,サンガスタジアム by ＫＹＯＣＥＲＡ,曇のち雨,24.3,全面良芝,11182,京都サンガF.C.,北海道コンサドーレ札幌,Home,2,0,1.441,12,5,0,244,13,13,1,3,22,7,25,43,3,2,1,0,14,8,118107,128,129,9.3,41.0,16.7,59.0,46.2,72.7,71.4,44.0,1.891,17,3,0,549,19,11,2,6,25,25,14,17,1,1,2,0,44,17,115077,114,130,13.1,59.0,0.0,76.0,26.3,92.0,36.0,50.0,3
2024-06-15,サンガスタジアム by ＫＹＯＣＥＲＡ,曇のち雨,24.3,全面良芝,11182,北海道コンサドーレ札幌,京都サンガF.C.,Away,0,2,1.891,17,3,0,549,19,11,2,6,25,25,14,17,1,1,2,0,44,17,115077,114,130,13.1,59.0,0.0,76.0,26.3,92.0,36.0,50.0,1.441,12,5,0,244,13,13,1,3,22,7,25,43,3,2,1,0,14,8,118107,128,129,9.3,41.0,16.7,59.0,46.2,72.7,71.4,44.0,0
2024-06-26,味の素スタジアム,曇,27.1,全面良芝,15828,ＦＣ東京,北海道コンサドーレ札幌,Home,1,0,1.673,15,5,0,470,18,25,2,5,29,13,10,12,1,0,1,0,40,11,108052,122,131,11.5,53.6,6.7,78.1,38.9,79.3,38.5,60.0,0.408,11,3,0,344,7,15,0,5,19,10,18,32,2,2,4,0,24,6,106413,123,116,9.5,46.4,0.0,74.7,28.6,89.5,50.0,72.2,3
2024-06-26,味の素スタジアム,曇,27.1,全面良芝,15828,北海道コンサドーレ札幌,ＦＣ東京,Away,0,1,0.408,11,3,0,344,7,15,0,5,19,10,18,32,2,2,4,0,24,6,106413,123,116,9.5,46.4,0.0,74.7,28.6,89.5,50.0,72.2,1.673,15,5,0,470,18,25,2,5,29,13,10,12,1,0,1,0,40,11,108052,122,131,11.5,53.6,6.7,78.1,38.9,79.3,38.5,60.0,0
2024-06-29,札幌ドーム,屋内,24.2,全面良芝,13859,北海道コンサドーレ札幌,アルビレックス新潟,Home,0,1,0.534,11,2,0,557,12,11,0,5,18,9,28,23,2,1,2,0,45,13,116455,143,123,8.9,53.6,0.0,81.3,8.3,83.3,66.7,92.9,1.692,14,3,0,447,7,12,1,5,23,17,14,20,0,0,0,0,36,12,116530,109,132,10.6,46.4,7.1,77.9,0.0,82.6,35.3,71.4,0
2024-06-29,札幌ドーム,屋内,24.2,全面良芝,13859,アルビレックス新潟,北海道コンサドーレ札幌,Away,1,0,1.692,14,3,0,447,7,12,1,5,23,17,14,20,0,0,0,0,36,12,116530,109,132,10.6,46.4,7.1,77.9,0.0,82.6,35.3,71.4,0.534,11,2,0,557,12,11,0,5,18,9,28,23,2,1,2,0,45,13,116455,143,123,8.9,53.6,0.0,81.3,8.3,83.3,66.7,92.9,3
2024-02-23,豊田スタジアム,曇,7.4,全面良芝,36933,名古屋グランパス,鹿島アントラーズ,Home,0,3,0.411,6,0,0,553,19,10,1,4,23,9,19,26,0,1,0,0,43,10,114437,133,111,5.4,54.1,0.0,77.9,21.1,82.6,77.8,57.9,1.077,16,5,0,435,16,12,1,9,20,14,24,30,4,1,0,0,30,12,118037,143,114,14.0,45.9,18.8,73.6,25.0,100.0,28.6,62.5,0
2024-02-23,豊田スタジアム,曇,7.4,全面良芝,36933,鹿島アントラーズ,名古屋グランパス,Away,3,0,1.077,16,5,0,435,16,12,1,9,20,14,24,30,4,1,0,0,30,12,118037,143,114,14.0,45.9,18.8,73.6,25.0,100.0,28.6,62.5,0.411,6,0,0,553,19,10,1,4,23,9,19,26,0,1,0,0,43,10,114437,133,111,5.4,54.1,0.0,77.9,21.1,82.6,77.8,57.9,3
2024-03-02,県立カシマサッカースタジアム,晴,8.4,全面良芝,24664,鹿島アントラーズ,セレッソ大阪,Home,1,1,1.075,9,2,0,467,12,8,1,7,21,6,18,26,3,5,3,0,35,9,112041,109,112,8.0,48.4,11.1,74.7,33.3,100.0,0.0,61.1,1.593,13,6,0,512,13,16,5,4,32,14,14,21,1,1,1,0,34,12,111422,84,132,9.8,51.6,7.7,77.1,30.8,90.6,42.9,35.7,1
2024-03-02,県立カシマサッカースタジアム,晴,8.4,全面良芝,24664,セレッソ大阪,鹿島アントラーズ,Away,1,1,1.593,13,6,0,512,13,16,5,4,32,14,14,21,1,1,1,0,34,12,111422,84,132,9.8,51.6,7.7,77.1,30.8,90.6,42.9,35.7,1.075,9,2,0,467,12,8,1,7,21,6,18,26,3,5,3,0,35,9,112041,109,112,8.0,48.4,11.1,74.7,33.3,100.0,0.0,61.1,1
2024-03-09,町田ＧＩＯＮスタジアム,晴,10.4,全面良芝,11901,ＦＣ町田ゼルビア,鹿島アントラーズ,Home,1,0,1.066,12,3,0,283,13,10,4,4,21,11,17,24,1,4,2,0,31,13,121611,136,114,10.5,38.1,8.3,65.7,15.4,38.1,54.5,64.7,0.482,10,1,0,548,12,16,4,4,24,7,12,21,3,4,1,0,34,8,118706,135,120,8.3,61.9,0.0,80.3,8.3,79.2,85.7,50.0,3
2024-03-09,町田ＧＩＯＮスタジアム,晴,10.4,全面良芝,11901,鹿島アントラーズ,ＦＣ町田ゼルビア,Away,0,1,0.482,10,1,0,548,12,16,4,4,24,7,12,21,3,4,1,0,34,8,118706,135,120,8.3,61.9,0.0,80.3,8.3,79.2,85.7,50.0,1.066,12,3,0,283,13,10,4,4,21,11,17,24,1,4,2,0,31,13,121611,136,114,10.5,38.1,8.3,65.7,15.4,38.1,54.5,64.7,0
2024-03-17,県立カシマサッカースタジアム,晴,20.0,全面良芝,24947,鹿島アントラーズ,川崎フロンターレ,Home,2,1,1.827,13,3,0,348,17,11,1,8,32,7,19,21,2,3,1,0,32,15,105895,135,123,10.6,45.9,15.4,68.4,41.2,90.6,28.6,68.4,0.642,8,2,0,455,13,10,3,5,14,5,21,18,2,1,3,1,32,7,105027,133,103,7.8,54.1,12.5,76.3,7.7,92.9,60.0,61.9,3
2024-03-17,県立カシマサッカースタジアム,晴,20.0,全面良芝,24947,川崎フロンターレ,鹿島アントラーズ,Away,1,2,0.642,8,2,0,455,13,10,3,5,14,5,21,18,2,1,3,1,32,7,105027,133,103,7.8,54.1,12.5,76.3,7.7,92.9,60.0,61.9,1.827,13,3,0,348,17,11,1,8,32,7,19,21,2,3,1,0,32,15,105895,135,123,10.6,45.9,15.4,68.4,41.2,90.6,28.6,68.4,0
2024-03-30,県立カシマサッカースタジアム,晴,19.1,全面良芝,21069,鹿島アントラーズ,ジュビロ磐田,Home,1,0,1.815,13,2,1,512,10,11,2,5,20,11,20,33,1,4,1,0,32,11,110655,125,115,11.3,53.2,7.7,73.8,10.0,100.0,54.5,55.0,1.382,16,4,0,436,27,9,4,4,23,10,9,19,3,1,2,0,45,19,109943,100,116,13.8,46.8,0.0,71.1,37.0,69.6,60.0,55.6,3
2024-03-30,県立カシマサッカースタジアム,晴,19.1,全面良芝,21069,ジュビロ磐田,鹿島アントラーズ,Away,0,1,1.382,16,4,0,436,27,9,4,4,23,10,9,19,3,1,2,0,45,19,109943,100,116,13.8,46.8,0.0,71.1,37.0,69.6,60.0,55.6,1.815,13,2,1,512,10,11,2,5,20,11,20,33,1,4,1,0,32,11,110655,125,115,11.3,53.2,7.7,73.8,10.0,100.0,54.5,55.0,0
2024-04-03,ベスト電器スタジアム,雨,17.8,全面良芝,5472,アビスパ福岡,鹿島アントラーズ,Home,1,0,0.568,8,4,0,337,11,6,2,9,28,5,19,29,2,2,3,0,29,5,116267,142,121,6.6,40.7,12.5,73.0,9.1,82.1,20.0,78.9,0.486,7,1,0,562,11,16,2,1,26,5,22,26,0,2,1,0,36,6,110894,119,117,6.0,59.3,0.0,79.9,0.0,96.2,40.0,54.5,3
2024-04-03,ベスト電器スタジアム,雨,17.8,全面良芝,5472,鹿島アントラーズ,アビスパ福岡,Away,0,1,0.486,7,1,0,562,11,16,2,1,26,5,22,26,0,2,1,0,36,6,110894,119,117,6.0,59.3,0.0,79.9,0.0,96.2,40.0,54.5,0.568,8,4,0,337,11,6,2,9,28,5,19,29,2,2,3,0,29,5,116267,142,121,6.6,40.7,12.5,73.0,9.1,82.1,20.0,78.9,0
2024-04-07,国立競技場,晴,20.4,全面良芝,52772,ＦＣ東京,鹿島アントラーズ,Home,2,0,1.05,12,4,0,427,10,8,1,6,19,12,15,32,2,1,2,0,28,6,119306,128,115,10.4,46.3,16.7,75.4,20.0,73.7,66.7,60.0,0.849,15,2,0,520,21,15,1,4,23,13,24,16,2,1,0,0,51,15,113205,126,117,12.8,53.7,0.0,75.6,4.8,95.7,53.8,70.8,3
2024-04-07,国立競技場,晴,20.4,全面良芝,52772,鹿島アントラーズ,ＦＣ東京,Away,0,2,0.849,15,2,0,520,21,15,1,4,23,13,24,16,2,1,0,0,51,15,113205,126,117,12.8,53.7,0.0,75.6,4.8,95.7,53.8,70.8,1.05,12,4,0,427,10,8,1,6,19,12,15,32,2,1,2,0,28,6,119306,128,115,10.4,46.3,16.7,75.4,20.0,73.7,66.7,60.0,0
2024-04-13,県立カシマサッカースタジアム,晴,17.6,全面良芝,13781,鹿島アントラーズ,京都サンガF.C.,Home,1,0,2.003,17,4,0,408,28,12,4,7,17,21,15,20,3,2,0,0,41,24,108319,153,115,14.8,57.4,5.9,71.3,17.9,100.0,38.1,53.3,0.51,8,0,0,291,11,7,2,4,23,6,14,34,2,4,0,0,24,7,110568,163,116,6.9,42.6,0.0,60.8,9.1,78.3,33.3,71.4,3
2024-04-13,県立カシマサッカースタジアム,晴,17.6,全面良芝,13781,京都サンガF.C.,鹿島アントラーズ,Away,0,1,0.51,8,0,0,291,11,7,2,4,23,6,14,34,2,4,0,0,24,7,110568,163,116,6.9,42.6,0.0,60.8,9.1,78.3,33.3,71.4,2.003,17,4,0,408,28,12,4,7,17,21,15,20,3,2,0,0,41,24,108319,153,115,14.8,57.4,5.9,71.3,17.9,100.0,38.1,53.3,0
2024-04-20,駅前不動産スタジアム,曇のち雨,17.5,全面良芝,8357,サガン鳥栖,鹿島アントラーズ,Home,4,2,2.497,14,8,1,369,11,9,2,8,18,7,19,28,2,2,2,0,29,11,129723,184,111,12.6,47.0,28.6,76.4,27.3,88.9,57.1,63.2,2.347,19,4,1,415,29,11,3,8,21,20,17,17,0,2,0,0,42,25,121369,206,104,18.3,53.0,10.5,77.3,27.6,100.0,75.0,41.2,3
2024-04-20,駅前不動産スタジアム,曇のち雨,17.5,全面良芝,8357,鹿島アントラーズ,サガン鳥栖,Away,2,4,2.347,19,4,1,415,29,11,3,8,21,20,17,17,0,2,0,0,42,25,121369,206,104,18.3,53.0,10.5,77.3,27.6,100.0,75.0,41.2,2.497,14,8,1,369,11,9,2,8,18,7,19,28,2,2,2,0,29,11,129723,184,111,12.6,47.0,28.6,76.4,27.3,88.9,57.1,63.2,0
2024-04-28,パナソニック スタジアム 吹田,晴,27.0,全面良芝,28616,ガンバ大阪,鹿島アントラーズ,Home,1,2,0.599,7,4,0,478,14,15,2,6,20,19,11,25,2,1,1,0,27,16,110204,122,105,6.7,54.7,14.3,80.1,21.4,75.0,47.4,45.5,1.237,12,4,0,365,10,18,0,4,19,10,12,25,5,2,4,0,33,6,110352,138,106,11.3,45.3,16.7,72.9,0.0,89.5,50.0,58.3,0
2024-04-28,パナソニック スタジアム 吹田,晴,27.0,全面良芝,28616,鹿島アントラーズ,ガンバ大阪,Away,2,1,1.237,12,4,0,365,10,18,0,4,19,10,12,25,5,2,4,0,33,6,110352,138,106,11.3,45.3,16.7,72.9,0.0,89.5,50.0,58.3,0.599,7,4,0,478,14,15,2,6,20,19,11,25,2,1,1,0,27,16,110204,122,105,6.7,54.7,14.3,80.1,21.4,75.0,47.4,45.5,3
2024-05-03,県立カシマサッカースタジアム,晴,21.4,全面良芝,26924,鹿島アントラーズ,湘南ベルマーレ,Home,3,1,1.539,11,4,0,440,10,15,2,8,26,5,16,16,1,1,3,0,32,6,106806,135,116,9.5,52.2,27.3,74.8,10.0,84.6,60.0,62.5,2.265,17,4,0,371,16,8,1,5,24,12,15,16,1,2,2,0,39,13,106993,132,100,17.0,47.8,5.9,72.8,31.3,83.3,58.3,60.0,3
2024-05-03,県立カシマサッカースタジアム,晴,21.4,全面良芝,26924,湘南ベルマーレ,鹿島アントラーズ,Away,1,3,2.265,17,4,0,371,16,8,1,5,24,12,15,16,1,2,2,0,39,13,106993,132,100,17.0,47.8,5.9,72.8,31.3,83.3,58.3,60.0,1.539,11,4,0,440,10,15,2,8,26,5,16,16,1,1,3,0,32,6,106806,135,116,9.5,52.2,27.3,74.8,10.0,84.6,60.0,62.5,0
2024-05-06,三協フロンテア柏スタジアム,曇,21.7,全面良芝,13384,柏レイソル,鹿島アントラーズ,Home,1,2,2.196,13,3,1,323,11,9,1,5,37,10,15,20,1,0,3,0,24,11,110859,135,123,10.6,45.3,7.7,66.9,27.3,83.8,30.0,53.3,1.47,16,5,0,430,15,12,0,4,21,6,25,17,2,1,1,0,24,16,108763,115,123,13.0,54.7,12.5,73.3,33.3,95.2,50.0,80.0,0
2024-05-06,三協フロンテア柏スタジアム,曇,21.7,全面良芝,13384,鹿島アントラーズ,柏レイソル,Away,2,1,1.47,16,5,0,430,15,12,0,4,21,6,25,17,2,1,1,0,24,16,108763,115,123,13.0,54.7,12.5,73.3,33.3,95.2,50.0,80.0,2.196,13,3,1,323,11,9,1,5,37,10,15,20,1,0,3,0,24,11,110859,135,123,10.6,45.3,7.7,66.9,27.3,83.8,30.0,53.3,3
2024-05-12,県立カシマサッカースタジアム,曇,25.5,全面良芝,18803,鹿島アントラーズ,東京ヴェルディ,Home,3,3,1.368,8,4,1,348,6,15,1,5,21,7,18,22,0,1,2,0,23,10,110889,124,111,7.2,49.9,37.5,73.0,16.7,85.7,57.1,66.7,2.341,17,6,0,399,11,15,2,3,37,15,19,15,1,1,2,0,29,9,112349,131,118,14.4,50.1,17.6,76.9,27.3,75.7,40.0,57.9,1
2024-05-12,県立カシマサッカースタジアム,曇,25.5,全面良芝,18803,東京ヴェルディ,鹿島アントラーズ,Away,3,3,2.341,17,6,0,399,11,15,2,3,37,15,19,15,1,1,2,0,29,9,112349,131,118,14.4,50.1,17.6,76.9,27.3,75.7,40.0,57.9,1.368,8,4,1,348,6,15,1,5,21,7,18,22,0,1,2,0,23,10,110889,124,111,7.2,49.9,37.5,73.0,16.7,85.7,57.1,66.7,1
2024-05-15,エディオンピースウイング広島,晴,21.8,全面良芝,25302,サンフレッチェ広島,鹿島アントラーズ,Home,1,3,1.227,15,1,0,476,28,16,2,10,26,14,15,22,1,0,2,0,43,18,110923,108,120,12.5,55.0,6.7,76.9,32.1,73.1,57.1,46.7,1.601,11,5,1,336,11,15,0,3,18,18,11,37,1,2,3,0,28,12,112033,119,111,9.9,45.0,27.3,68.5,18.2,94.4,50.0,72.7,0
2024-05-15,エディオンピースウイング広島,晴,21.8,全面良芝,25302,鹿島アントラーズ,サンフレッチェ広島,Away,3,1,1.601,11,5,1,336,11,15,0,3,18,18,11,37,1,2,3,0,28,12,112033,119,111,9.9,45.0,27.3,68.5,18.2,94.4,50.0,72.7,1.227,15,1,0,476,28,16,2,10,26,14,15,22,1,0,2,0,43,18,110923,108,120,12.5,55.0,6.7,76.9,32.1,73.1,57.1,46.7,3
2024-05-19,県立カシマサッカースタジアム,曇,24.6,全面良芝,20390,鹿島アントラーズ,ヴィッセル神戸,Home,1,0,0.748,8,3,0,379,9,15,0,6,23,8,14,36,4,3,0,0,26,11,107823,113,126,6.3,53.8,12.5,70.4,11.1,87.0,12.5,64.3,1.238,12,2,0,363,13,9,3,8,27,14,20,16,1,0,2,0,32,8,108257,120,124,9.7,46.2,0.0,66.9,15.4,63.0,42.9,65.0,3
2024-05-19,県立カシマサッカースタジアム,曇,24.6,全面良芝,20390,ヴィッセル神戸,鹿島アントラーズ,Away,0,1,1.238,12,2,0,363,13,9,3,8,27,14,20,16,1,0,2,0,32,8,108257,120,124,9.7,46.2,0.0,66.9,15.4,63.0,42.9,65.0,0.748,8,3,0,379,9,15,0,6,23,8,14,36,4,3,0,0,26,11,107823,113,126,6.3,53.8,12.5,70.4,11.1,87.0,12.5,64.3,0
2024-06-16,県立カシマサッカースタジアム,晴,24.9,全面良芝,15499,鹿島アントラーズ,アルビレックス新潟,Home,1,1,1.228,12,2,0,391,18,8,0,2,19,9,23,13,3,1,1,0,33,14,109573,116,106,11.3,39.6,8.3,76.2,22.2,94.7,44.4,60.9,1.28,15,5,0,695,16,12,2,3,20,12,15,15,6,0,0,0,47,9,108061,102,111,13.5,60.4,6.7,86.8,18.8,90.0,58.3,60.0,1
2024-06-16,県立カシマサッカースタジアム,晴,24.9,全面良芝,15499,アルビレックス新潟,鹿島アントラーズ,Away,1,1,1.28,15,5,0,695,16,12,2,3,20,12,15,15,6,0,0,0,47,9,108061,102,111,13.5,60.4,6.7,86.8,18.8,90.0,58.3,60.0,1.228,12,2,0,391,18,8,0,2,19,9,23,13,3,1,1,0,33,14,109573,116,106,11.3,39.6,8.3,76.2,22.2,94.7,44.4,60.9,1
2024-06-22,埼玉スタジアム２００２,曇,26.6,全面良芝,48638,浦和レッズ,鹿島アントラーズ,Home,2,2,0.867,14,6,0,600,18,8,0,9,27,13,11,10,0,1,2,0,50,13,110933,136,107,13.1,63.2,14.3,86.5,33.3,100.0,61.5,72.7,1.112,13,7,0,322,12,9,1,1,17,12,10,21,1,0,1,0,31,13,113748,136,87,14.9,36.8,15.4,77.0,16.7,100.0,41.7,30.0,1
2024-06-22,埼玉スタジアム２００２,曇,26.6,全面良芝,48638,鹿島アントラーズ,浦和レッズ,Away,2,2,1.112,13,7,0,322,12,9,1,1,17,12,10,21,1,0,1,0,31,13,113748,136,87,14.9,36.8,15.4,77.0,16.7,100.0,41.7,30.0,0.867,14,6,0,600,18,8,0,9,27,13,11,10,0,1,2,0,50,13,110933,136,107,13.1,63.2,14.3,86.5,33.3,100.0,61.5,72.7,1
