日付,場所,天気,気温（℃）,芝,観客（人）,チーム名,対戦相手,Home/Away,得点,失点,ゴール期待値,シュート,枠内シュート,PKによるシュート,パス,クロス,直接ＦＫ,間接ＦＫ,ＣＫ,スローイン,ドリブル,タックル,クリア,インターセプト,オフサイド,警告,退場,３０ｍライン進入,ペナルティエリア進入,総走行距離（m）,スプリント,攻撃回数,チャンス構築率,ボール保持率,シュート_成功率,パス_成功率,クロス_成功率,スローイン_成功率,ドリブル_成功率,タックル_成功率,（被）ゴール期待値,（被）シュート,（被）枠内シュート,（被）PKによるシュート,（被）パス,（被）クロス,（被）直接ＦＫ,（被）間接ＦＫ,（被）ＣＫ,（被）スローイン,（被）ドリブル,（被）タックル,（被）クリア,（被）インターセプト,（被）オフサイド,（被）警告,（被）退場,（被）３０ｍライン進入,（被）ペナルティエリア進入,（被）総走行距離（m）,（被）スプリント,（被）攻撃回数,（被）チャンス構築率,（被）ボール保持率,（被）シュート_成功率,（被）パス_成功率,（被）クロス_成功率,（被）スローイン_成功率,（被）ドリブル_成功率,（被）タックル_成功率,勝ち点
2021-09-25,ユアテックスタジアム仙台,曇,21.1,全面良芝,4613,ベガルタ仙台,徳島ヴォルティス,Home,0,1,0.564,8,1,0,409,18,12,0,4,24,5,17,12,1,1,1,0,33,7,119975,183,109,7.3,37.8,0.0,70.7,22.2,79.2,80.0,70.6,1.147,8,3,0,591,10,17,1,4,21,11,17,27,0,0,0,0,29,5,115112,155,112,7.1,62.2,12.5,81.6,10.0,76.2,45.5,82.4,0
2021-09-25,ユアテックスタジアム仙台,曇,21.1,全面良芝,4613,徳島ヴォルティス,ベガルタ仙台,Away,1,0,1.147,8,3,0,591,10,17,1,4,21,11,17,27,0,0,0,0,29,5,115112,155,112,7.1,62.2,12.5,81.6,10.0,76.2,45.5,82.4,0.564,8,1,0,409,18,12,0,4,24,5,17,12,1,1,1,0,33,7,119975,183,109,7.3,37.8,0.0,70.7,22.2,79.2,80.0,70.6,3
2021-10-02,三協フロンテア柏スタジアム,晴,27.8,全面良芝,5430,柏レイソル,ベガルタ仙台,Home,1,1,1.733,20,3,0,469,28,11,1,13,25,20,10,25,2,0,0,0,53,17,113763,172,124,16.1,55.6,5.0,71.4,17.9,96.0,45.0,60.0,0.762,10,5,0,350,12,10,0,3,27,9,14,25,2,1,0,0,23,13,116998,180,112,8.9,44.4,10.0,64.9,8.3,81.5,55.6,57.1,1
2021-10-02,三協フロンテア柏スタジアム,晴,27.8,全面良芝,5430,ベガルタ仙台,柏レイソル,Away,1,1,0.762,10,5,0,350,12,10,0,3,27,9,14,25,2,1,0,0,23,13,116998,180,112,8.9,44.4,10.0,64.9,8.3,81.5,55.6,57.1,1.733,20,3,0,469,28,11,1,13,25,20,10,25,2,0,0,0,53,17,113763,172,124,16.1,55.6,5.0,71.4,17.9,96.0,45.0,60.0,1
2021-10-17,昭和電工ドーム大分,晴,19.9,全面良芝,8897,大分トリニータ,ベガルタ仙台,Home,2,0,2.275,12,3,1,584,14,11,1,2,27,7,14,18,4,1,0,0,44,14,113944,187,122,9.8,60.6,16.7,82.4,14.3,63.0,42.9,57.1,0.404,4,0,0,373,10,10,1,1,24,9,25,10,3,1,1,0,25,5,110910,149,118,3.4,39.4,0.0,68.6,10.0,83.3,44.4,56.0,3
2021-10-17,昭和電工ドーム大分,晴,19.9,全面良芝,8897,ベガルタ仙台,大分トリニータ,Away,0,2,0.404,4,0,0,373,10,10,1,1,24,9,25,10,3,1,1,0,25,5,110910,149,118,3.4,39.4,0.0,68.6,10.0,83.3,44.4,56.0,2.275,12,3,1,584,14,11,1,2,27,7,14,18,4,1,0,0,44,14,113944,187,122,9.8,60.6,16.7,82.4,14.3,63.0,42.9,57.1,0
2021-10-23,ユアテックスタジアム仙台,晴,13.9,全面良芝,6236,ベガルタ仙台,サンフレッチェ広島,Home,2,0,0.83,11,5,0,334,10,6,0,2,16,10,24,23,1,1,1,0,28,13,119798,175,117,9.4,34.5,18.2,72.5,10.0,75.0,60.0,70.8,2.128,16,4,0,810,24,8,1,3,18,9,18,14,2,0,1,0,81,19,115457,152,118,13.6,65.5,0.0,83.7,25.0,100.0,44.4,88.9,3
2021-10-23,ユアテックスタジアム仙台,晴,13.9,全面良芝,6236,サンフレッチェ広島,ベガルタ仙台,Away,0,2,2.128,16,4,0,810,24,8,1,3,18,9,18,14,2,0,1,0,81,19,115457,152,118,13.6,65.5,0.0,83.7,25.0,100.0,44.4,88.9,0.83,11,5,0,334,10,6,0,2,16,10,24,23,1,1,1,0,28,13,119798,175,117,9.4,34.5,18.2,72.5,10.0,75.0,60.0,70.8,0
2021-11-03,ノエビアスタジアム神戸,晴,19.7,全面良芝,11427,ヴィッセル神戸,ベガルタ仙台,Home,4,2,3.513,18,9,0,672,16,11,1,3,24,15,26,17,0,0,0,0,53,20,113257,136,107,16.8,62.9,22.2,86.5,37.5,79.2,33.3,69.2,0.892,7,3,0,327,13,6,0,4,20,12,22,22,1,1,2,1,24,7,109730,129,102,6.9,37.1,28.6,72.5,7.7,90.0,41.7,54.5,3
2021-11-03,ノエビアスタジアム神戸,晴,19.7,全面良芝,11427,ベガルタ仙台,ヴィッセル神戸,Away,2,4,0.892,7,3,0,327,13,6,0,4,20,12,22,22,1,1,2,1,24,7,109730,129,102,6.9,37.1,28.6,72.5,7.7,90.0,41.7,54.5,3.513,18,9,0,672,16,11,1,3,24,15,26,17,0,0,0,0,53,20,113257,136,107,16.8,62.9,22.2,86.5,37.5,79.2,33.3,69.2,0
2021-11-07,ユアテックスタジアム仙台,晴,17.0,全面良芝,8341,ベガルタ仙台,名古屋グランパス,Home,1,1,0.325,8,3,0,410,9,9,2,2,17,9,19,19,1,1,0,0,30,2,119661,178,107,7.5,41.9,12.5,77.8,0.0,94.1,44.4,63.2,0.858,11,5,0,595,17,19,1,2,24,14,14,14,2,2,1,0,42,15,114390,185,119,9.2,58.1,9.1,81.7,11.8,95.8,50.0,78.6,1
2021-11-07,ユアテックスタジアム仙台,晴,17.0,全面良芝,8341,名古屋グランパス,ベガルタ仙台,Away,1,1,0.858,11,5,0,595,17,19,1,2,24,14,14,14,2,2,1,0,42,15,114390,185,119,9.2,58.1,9.1,81.7,11.8,95.8,50.0,78.6,0.325,8,3,0,410,9,9,2,2,17,9,19,19,1,1,0,0,30,2,119661,178,107,7.5,41.9,12.5,77.8,0.0,94.1,44.4,63.2,1
2021-11-20,ユアテックスタジアム仙台,晴,14.3,全面良芝,8362,ベガルタ仙台,湘南ベルマーレ,Home,0,2,1.598,11,2,0,541,19,15,1,3,27,18,21,15,2,4,1,0,40,9,116710,192,119,9.2,58.1,0.0,77.1,15.8,88.9,33.3,71.4,1.165,12,3,0,390,10,7,4,4,16,6,20,23,2,0,1,0,42,9,118810,188,118,10.2,41.9,16.7,68.7,10.0,75.0,50.0,80.0,0
2021-11-20,ユアテックスタジアム仙台,晴,14.3,全面良芝,8362,湘南ベルマーレ,ベガルタ仙台,Away,2,0,1.165,12,3,0,390,10,7,4,4,16,6,20,23,2,0,1,0,42,9,118810,188,118,10.2,41.9,16.7,68.7,10.0,75.0,50.0,80.0,1.598,11,2,0,541,19,15,1,3,27,18,21,15,2,4,1,0,40,9,116710,192,119,9.2,58.1,0.0,77.1,15.8,88.9,33.3,71.4,3
2021-11-27,ベスト電器スタジアム,晴,15.1,全面良芝,7663,アビスパ福岡,ベガルタ仙台,Home,2,2,2.425,11,4,0,431,20,9,4,8,20,14,24,25,3,0,1,0,48,10,116310,227,126,8.7,51.6,18.2,71.5,20.0,95.0,64.3,75.0,1.393,16,3,0,437,19,8,0,8,16,9,19,26,1,3,1,0,37,11,117438,202,115,13.9,48.4,12.5,74.1,15.8,87.5,33.3,68.4,1
2021-11-27,ベスト電器スタジアム,晴,15.1,全面良芝,7663,ベガルタ仙台,アビスパ福岡,Away,2,2,1.393,16,3,0,437,19,8,0,8,16,9,19,26,1,3,1,0,37,11,117438,202,115,13.9,48.4,12.5,74.1,15.8,87.5,33.3,68.4,2.425,11,4,0,431,20,9,4,8,20,14,24,25,3,0,1,0,48,10,116310,227,126,8.7,51.6,18.2,71.5,20.0,95.0,64.3,75.0,1
2021-12-04,ユアテックスタジアム仙台,曇,9.6,全面良芝,8569,ベガルタ仙台,鹿島アントラーズ,Home,0,1,0.874,11,0,0,351,13,15,2,3,30,10,18,24,2,2,0,0,32,9,111686,200,122,9.0,43.6,0.0,74.1,15.4,73.3,50.0,66.7,1.28,16,3,0,495,14,9,2,5,26,8,23,24,1,2,3,0,53,17,112437,202,122,13.1,56.4,6.3,78.6,28.6,100.0,50.0,65.2,0
2021-12-04,ユアテックスタジアム仙台,曇,9.6,全面良芝,8569,鹿島アントラーズ,ベガルタ仙台,Away,1,0,1.28,16,3,0,495,14,9,2,5,26,8,23,24,1,2,3,0,53,17,112437,202,122,13.1,56.4,6.3,78.6,28.6,100.0,50.0,65.2,0.874,11,0,0,351,13,15,2,3,30,10,18,24,2,2,0,0,32,9,111686,200,122,9.0,43.6,0.0,74.1,15.4,73.3,50.0,66.7,3
2021-02-27,県立カシマサッカースタジアム,晴,7.4,全面良芝,9312,鹿島アントラーズ,清水エスパルス,Home,1,3,2.313,23,4,0,607,23,9,1,6,26,10,19,14,3,3,0,0,61,15,117370,183,133,17.3,56.0,4.3,75.3,26.1,100.0,50.0,73.7,0.541,9,3,0,399,12,11,3,2,31,9,19,42,3,1,0,0,25,5,121481,183,137,6.6,44.0,22.2,70.9,25.0,83.9,33.3,63.2,0
2021-02-27,県立カシマサッカースタジアム,晴,7.4,全面良芝,9312,清水エスパルス,鹿島アントラーズ,Away,3,1,0.541,9,3,0,399,12,11,3,2,31,9,19,42,3,1,0,0,25,5,121481,183,137,6.6,44.0,22.2,70.9,25.0,83.9,33.3,63.2,2.313,23,4,0,607,23,9,1,6,26,10,19,14,3,3,0,0,61,15,117370,183,133,17.3,56.0,4.3,75.3,26.1,100.0,50.0,73.7,3
2021-03-10,県立カシマサッカースタジアム,晴,10.9,全面良芝,4546,鹿島アントラーズ,湘南ベルマーレ,Home,3,1,2.224,20,7,0,636,22,8,1,10,29,12,13,14,2,1,1,0,57,22,120753,214,141,14.2,60.3,15.0,78.5,13.6,86.2,75.0,69.2,1.013,6,3,0,378,7,8,1,1,24,6,27,19,1,0,1,0,21,3,118113,191,129,4.7,39.7,16.7,66.1,14.3,70.8,50.0,59.3,3
2021-03-10,県立カシマサッカースタジアム,晴,10.9,全面良芝,4546,湘南ベルマーレ,鹿島アントラーズ,Away,1,3,1.013,6,3,0,378,7,8,1,1,24,6,27,19,1,0,1,0,21,3,118113,191,129,4.7,39.7,16.7,66.1,14.3,70.8,50.0,59.3,2.224,20,7,0,636,22,8,1,10,29,12,13,14,2,1,1,0,57,22,120753,214,141,14.2,60.3,15.0,78.5,13.6,86.2,75.0,69.2,0
2021-03-13,県立カシマサッカースタジアム,雨のち曇,12.8,全面良芝,6829,鹿島アントラーズ,サンフレッチェ広島,Home,1,1,2.137,24,7,0,653,27,15,1,7,22,11,25,22,2,1,2,0,74,20,125958,158,140,17.1,59.3,4.2,80.9,22.2,86.4,27.3,84.0,0.385,6,4,0,376,11,11,1,5,18,13,27,28,3,1,0,0,36,10,124897,183,129,4.7,40.7,16.7,68.4,9.1,55.6,46.2,48.1,1
2021-03-13,県立カシマサッカースタジアム,雨のち曇,12.8,全面良芝,6829,サンフレッチェ広島,鹿島アントラーズ,Away,1,1,0.385,6,4,0,376,11,11,1,5,18,13,27,28,3,1,0,0,36,10,124897,183,129,4.7,40.7,16.7,68.4,9.1,55.6,46.2,48.1,2.137,24,7,0,653,27,15,1,7,22,11,25,22,2,1,2,0,74,20,125958,158,140,17.1,59.3,4.2,80.9,22.2,86.4,27.3,84.0,1
2021-03-17,ベスト電器スタジアム,晴,15.0,全面良芝,4510,アビスパ福岡,鹿島アントラーズ,Home,1,0,0.604,6,3,0,386,13,15,2,3,26,4,25,35,1,1,2,0,34,9,112941,170,120,5.0,51.0,16.7,71.5,38.5,69.2,50.0,52.0,0.892,10,4,0,401,14,10,1,10,41,12,14,17,1,2,4,1,29,14,109190,160,126,7.9,49.0,0.0,69.1,14.3,92.7,25.0,42.9,3
2021-03-17,ベスト電器スタジアム,晴,15.0,全面良芝,4510,鹿島アントラーズ,アビスパ福岡,Away,0,1,0.892,10,4,0,401,14,10,1,10,41,12,14,17,1,2,4,1,29,14,109190,160,126,7.9,49.0,0.0,69.1,14.3,92.7,25.0,42.9,0.604,6,3,0,386,13,15,2,3,26,4,25,35,1,1,2,0,34,9,112941,170,120,5.0,51.0,16.7,71.5,38.5,69.2,50.0,52.0,0
2021-03-21,県立カシマサッカースタジアム,雨,19.1,全面良芝,7809,鹿島アントラーズ,名古屋グランパス,Home,0,1,0.536,8,1,0,477,12,11,1,5,37,9,12,16,0,1,6,1,34,9,110411,165,129,6.2,60.6,0.0,72.1,8.3,91.9,33.3,58.3,0.651,6,2,0,271,8,23,1,2,28,5,19,28,6,1,1,0,17,9,112171,169,127,4.7,39.4,16.7,64.2,12.5,85.7,40.0,52.6,0
2021-03-21,県立カシマサッカースタジアム,雨,19.1,全面良芝,7809,名古屋グランパス,鹿島アントラーズ,Away,1,0,0.651,6,2,0,271,8,23,1,2,28,5,19,28,6,1,1,0,17,9,112171,169,127,4.7,39.4,16.7,64.2,12.5,85.7,40.0,52.6,0.536,8,1,0,477,12,11,1,5,37,9,12,16,0,1,6,1,34,9,110411,165,129,6.2,60.6,0.0,72.1,8.3,91.9,33.3,58.3,3
2021-04-03,埼玉スタジアム２００２,晴,20.7,全面良芝,9975,浦和レッズ,鹿島アントラーズ,Home,2,1,1.545,8,5,1,465,14,8,0,8,26,12,21,17,0,2,1,0,40,12,109737,191,125,6.4,54.4,25.0,77.4,7.1,80.8,33.3,47.6,1.13,13,4,0,334,7,8,2,7,19,6,20,28,0,0,3,0,21,6,110483,187,107,12.1,45.6,7.7,76.6,28.6,94.7,66.7,60.0,3
2021-04-03,埼玉スタジアム２００２,晴,20.7,全面良芝,9975,鹿島アントラーズ,浦和レッズ,Away,1,2,1.13,13,4,0,334,7,8,2,7,19,6,20,28,0,0,3,0,21,6,110483,187,107,12.1,45.6,7.7,76.6,28.6,94.7,66.7,60.0,1.545,8,5,1,465,14,8,0,8,26,12,21,17,0,2,1,0,40,12,109737,191,125,6.4,54.4,25.0,77.4,7.1,80.8,33.3,47.6,0
2021-04-07,県立カシマサッカースタジアム,晴,13.2,全面良芝,4550,鹿島アントラーズ,柏レイソル,Home,2,1,1.239,14,6,0,517,13,10,3,3,31,12,14,25,0,2,2,0,45,16,123962,251,141,9.9,56.3,14.3,72.7,30.8,83.9,33.3,78.6,1.058,10,6,0,346,17,17,2,5,34,10,22,20,1,3,2,0,23,11,119432,239,153,6.5,43.7,10.0,57.5,23.5,76.5,50.0,50.0,3
2021-04-07,県立カシマサッカースタジアム,晴,13.2,全面良芝,4550,柏レイソル,鹿島アントラーズ,Away,1,2,1.058,10,6,0,346,17,17,2,5,34,10,22,20,1,3,2,0,23,11,119432,239,153,6.5,43.7,10.0,57.5,23.5,76.5,50.0,50.0,1.239,14,6,0,517,13,10,3,3,31,12,14,25,0,2,2,0,45,16,123962,251,141,9.9,56.3,14.3,72.7,30.8,83.9,33.3,78.6,0
2021-04-17,鳴門・大塚スポーツパーク ポカリスエットスタジアム,雨,16.5,全面良芝,5748,徳島ヴォルティス,鹿島アントラーズ,Home,0,1,0.401,8,1,0,602,9,9,1,4,29,11,9,15,2,0,1,0,27,7,117690,175,114,7.0,64.2,0.0,82.4,11.1,82.8,36.4,55.6,1.675,14,5,0,366,12,10,0,3,21,13,17,13,3,1,1,0,42,8,121349,201,111,12.6,35.8,7.1,72.4,33.3,76.2,53.8,58.8,0
2021-04-17,鳴門・大塚スポーツパーク ポカリスエットスタジアム,雨,16.5,全面良芝,5748,鹿島アントラーズ,徳島ヴォルティス,Away,1,0,1.675,14,5,0,366,12,10,0,3,21,13,17,13,3,1,1,0,42,8,121349,201,111,12.6,35.8,7.1,72.4,33.3,76.2,53.8,58.8,0.401,8,1,0,602,9,9,1,4,29,11,9,15,2,0,1,0,27,7,117690,175,114,7.0,64.2,0.0,82.4,11.1,82.8,36.4,55.6,3
2021-04-24,県立カシマサッカースタジアム,晴,16.4,全面良芝,10223,鹿島アントラーズ,ヴィッセル神戸,Home,1,1,0.919,13,6,0,546,19,8,2,8,41,13,9,13,3,2,0,0,43,15,123148,216,145,9.0,53.5,7.7,73.3,15.8,95.1,38.5,55.6,0.848,11,3,0,407,10,12,2,6,28,5,28,34,4,2,0,0,29,6,120575,227,142,7.7,46.5,9.1,70.0,10.0,64.3,60.0,67.9,1
2021-04-24,県立カシマサッカースタジアム,晴,16.4,全面良芝,10223,ヴィッセル神戸,鹿島アントラーズ,Away,1,1,0.848,11,3,0,407,10,12,2,6,28,5,28,34,4,2,0,0,29,6,120575,227,142,7.7,46.5,9.1,70.0,10.0,64.3,60.0,67.9,0.919,13,6,0,546,19,8,2,8,41,13,9,13,3,2,0,0,43,15,123148,216,145,9.0,53.5,7.7,73.3,15.8,95.1,38.5,55.6,1
2021-05-01,ニッパツ三ツ沢球技場,曇のち雨,17.8,全面良芝,4896,横浜ＦＣ,鹿島アントラーズ,Home,0,3,0.765,7,0,0,401,15,9,2,3,29,12,15,18,0,2,1,0,29,7,113793,156,120,5.8,51.3,0.0,73.1,6.7,86.2,41.7,53.3,2.94,16,9,1,422,9,12,3,4,25,11,24,17,1,2,0,0,37,13,116801,165,122,13.1,48.7,18.8,74.4,22.2,92.0,54.5,58.3,0
2021-05-01,ニッパツ三ツ沢球技場,曇のち雨,17.8,全面良芝,4896,鹿島アントラーズ,横浜ＦＣ,Away,3,0,2.94,16,9,1,422,9,12,3,4,25,11,24,17,1,2,0,0,37,13,116801,165,122,13.1,48.7,18.8,74.4,22.2,92.0,54.5,58.3,0.765,7,0,0,401,15,9,2,3,29,12,15,18,0,2,1,0,29,7,113793,156,120,5.8,51.3,0.0,73.1,6.7,86.2,41.7,53.3,3
2021-05-09,県立カシマサッカースタジアム,晴,20.6,全面良芝,7346,鹿島アントラーズ,ＦＣ東京,Home,3,0,2.303,20,6,0,598,17,10,1,12,29,6,16,11,1,2,0,0,64,18,113818,163,124,16.1,62.7,15.0,79.6,41.2,96.6,83.3,81.3,0.233,2,0,0,294,7,14,2,1,18,3,10,33,2,1,0,0,15,3,108942,161,112,1.8,37.3,0.0,64.6,28.6,72.2,66.7,60.0,3
2021-05-09,県立カシマサッカースタジアム,晴,20.6,全面良芝,7346,ＦＣ東京,鹿島アントラーズ,Away,0,3,0.233,2,0,0,294,7,14,2,1,18,3,10,33,2,1,0,0,15,3,108942,161,112,1.8,37.3,0.0,64.6,28.6,72.2,66.7,60.0,2.303,20,6,0,598,17,10,1,12,29,6,16,11,1,2,0,0,64,18,113818,163,124,16.1,62.7,15.0,79.6,41.2,96.6,83.3,81.3,0
2021-05-12,豊田スタジアム,曇,19.8,全面良芝,4844,名古屋グランパス,鹿島アントラーズ,Home,0,2,0.197,3,0,0,495,7,16,2,3,28,15,18,18,1,3,1,0,21,2,120776,174,138,2.2,49.6,0.0,73.7,0.0,78.6,26.7,66.7,1.328,12,4,0,470,11,8,3,7,25,10,28,22,0,1,0,0,41,10,123757,228,138,8.7,50.4,16.7,71.7,18.2,72.0,50.0,71.4,0
2021-05-12,豊田スタジアム,曇,19.8,全面良芝,4844,鹿島アントラーズ,名古屋グランパス,Away,2,0,1.328,12,4,0,470,11,8,3,7,25,10,28,22,0,1,0,0,41,10,123757,228,138,8.7,50.4,16.7,71.7,18.2,72.0,50.0,71.4,0.197,3,0,0,495,7,16,2,3,28,15,18,18,1,3,1,0,21,2,120776,174,138,2.2,49.6,0.0,73.7,0.0,78.6,26.7,66.7,3
2021-05-22,駅前不動産スタジアム,曇のち晴,24.4,全面良芝,7079,サガン鳥栖,鹿島アントラーズ,Home,2,1,0.704,11,4,0,534,18,10,2,9,29,13,14,21,1,10,2,0,34,9,122826,191,131,8.4,59.1,18.2,75.7,22.2,69.0,46.2,42.9,0.778,8,1,0,363,11,9,10,3,22,3,14,28,0,2,0,0,17,11,121585,203,118,6.8,40.9,12.5,65.6,45.5,81.8,100.0,71.4,3
2021-05-22,駅前不動産スタジアム,曇のち晴,24.4,全面良芝,7079,鹿島アントラーズ,サガン鳥栖,Away,1,2,0.778,8,1,0,363,11,9,10,3,22,3,14,28,0,2,0,0,17,11,121585,203,118,6.8,40.9,12.5,65.6,45.5,81.8,100.0,71.4,0.704,11,4,0,534,18,10,2,9,29,13,14,21,1,10,2,0,34,9,122826,191,131,8.4,59.1,18.2,75.7,22.2,69.0,46.2,42.9,0
2021-05-26,県立カシマサッカースタジアム,曇,19.9,全面良芝,5977,鹿島アントラーズ,セレッソ大阪,Home,1,0,1.073,15,5,0,498,11,7,1,5,33,12,13,15,4,2,1,0,53,10,117290,233,135,11.1,55.1,6.7,75.5,36.4,93.9,50.0,84.6,0.901,12,6,0,356,6,13,2,4,25,3,21,21,2,1,1,0,16,8,114316,195,125,9.6,44.9,0.0,68.3,16.7,84.0,66.7,57.1,3
2021-05-26,県立カシマサッカースタジアム,曇,19.9,全面良芝,5977,セレッソ大阪,鹿島アントラーズ,Away,0,1,0.901,12,6,0,356,6,13,2,4,25,3,21,21,2,1,1,0,16,8,114316,195,125,9.6,44.9,0.0,68.3,16.7,84.0,66.7,57.1,1.073,15,5,0,498,11,7,1,5,33,12,13,15,4,2,1,0,53,10,117290,233,135,11.1,55.1,6.7,75.5,36.4,93.9,50.0,84.6,0
2021-05-30,等々力陸上競技場,曇一時雨,20.7,全面良芝,4958,川崎フロンターレ,鹿島アントラーズ,Home,2,1,1.329,12,4,0,605,17,8,2,4,29,18,15,15,3,4,1,0,56,18,113105,214,129,9.3,57.9,16.7,80.5,17.6,93.1,33.3,66.7,0.695,7,2,0,371,7,10,4,6,26,4,23,18,1,2,1,0,31,10,118775,223,135,5.2,42.1,14.3,66.6,14.3,88.5,25.0,60.9,3
2021-05-30,等々力陸上競技場,曇一時雨,20.7,全面良芝,4958,鹿島アントラーズ,川崎フロンターレ,Away,1,2,0.695,7,2,0,371,7,10,4,6,26,4,23,18,1,2,1,0,31,10,118775,223,135,5.2,42.1,14.3,66.6,14.3,88.5,25.0,60.9,1.329,12,4,0,605,17,8,2,4,29,18,15,15,3,4,1,0,56,18,113105,214,129,9.3,57.9,16.7,80.5,17.6,93.1,33.3,66.7,0
2021-06-23,昭和電工ドーム大分,屋内,25.1,全面良芝,4208,大分トリニータ,鹿島アントラーズ,Home,0,0,0.194,1,0,0,474,11,9,0,1,33,8,34,32,1,3,0,0,13,3,121390,187,140,0.7,48.7,0.0,76.2,18.2,51.5,50.0,67.6,0.806,7,0,0,495,18,7,3,4,42,16,27,15,2,0,1,0,47,10,120031,217,132,5.3,51.3,0.0,74.7,0.0,85.7,31.3,74.1,1
2021-06-23,昭和電工ドーム大分,屋内,25.1,全面良芝,4208,鹿島アントラーズ,大分トリニータ,Away,0,0,0.806,7,0,0,495,18,7,3,4,42,16,27,15,2,0,1,0,47,10,120031,217,132,5.3,51.3,0.0,74.7,0.0,85.7,31.3,74.1,0.194,1,0,0,474,11,9,0,1,33,8,34,32,1,3,0,0,13,3,121390,187,140,0.7,48.7,0.0,76.2,18.2,51.5,50.0,67.6,1
2021-07-11,三協フロンテア柏スタジアム,曇,23.4,全面良芝,3854,柏レイソル,鹿島アントラーズ,Home,2,1,1.353,16,2,0,311,16,12,1,3,26,5,19,26,4,4,2,0,31,12,111809,173,123,13.0,41.0,12.5,67.2,43.8,73.1,40.0,68.4,1.028,12,3,0,523,23,10,5,4,28,7,14,16,0,1,3,0,45,12,114086,186,129,9.3,59.0,8.3,77.4,34.8,92.9,57.1,78.6,3
2021-07-11,三協フロンテア柏スタジアム,曇,23.4,全面良芝,3854,鹿島アントラーズ,柏レイソル,Away,1,2,1.028,12,3,0,523,23,10,5,4,28,7,14,16,0,1,3,0,45,12,114086,186,129,9.3,59.0,8.3,77.4,34.8,92.9,57.1,78.6,1.353,16,2,0,311,16,12,1,3,26,5,19,26,4,4,2,0,31,12,111809,173,123,13.0,41.0,12.5,67.2,43.8,73.1,40.0,68.4,0
2021-07-24,パナソニック スタジアム 吹田,晴,29.6,全面良芝,4961,ガンバ大阪,鹿島アントラーズ,Home,0,1,0.652,8,1,0,429,13,11,4,2,24,8,13,35,2,0,1,0,23,8,108707,124,103,7.8,47.9,0.0,77.2,23.1,75.0,50.0,38.5,2.029,22,9,0,464,19,17,0,5,27,6,11,16,2,4,0,0,50,22,112072,164,110,20.0,52.1,4.5,77.6,26.3,92.6,66.7,54.5,0
2021-07-24,パナソニック スタジアム 吹田,晴,29.6,全面良芝,4961,鹿島アントラーズ,ガンバ大阪,Away,1,0,2.029,22,9,0,464,19,17,0,5,27,6,11,16,2,4,0,0,50,22,112072,164,110,20.0,52.1,4.5,77.6,26.3,92.6,66.7,54.5,0.652,8,1,0,429,13,11,4,2,24,8,13,35,2,0,1,0,23,8,108707,124,103,7.8,47.9,0.0,77.2,23.1,75.0,50.0,38.5,3
2021-08-09,レモンガススタジアム平塚,曇,28.3,全面良芝,4473,湘南ベルマーレ,鹿島アントラーズ,Home,1,2,0.624,8,3,0,277,10,9,0,3,20,6,20,23,1,1,0,0,25,4,109034,196,119,6.7,38.5,12.5,61.4,40.0,85.0,50.0,70.0,1.0,13,3,0,523,22,11,1,8,26,14,14,11,2,0,2,0,54,11,109329,194,128,10.2,61.5,15.4,74.6,18.2,96.2,28.6,57.1,0
2021-08-09,レモンガススタジアム平塚,曇,28.3,全面良芝,4473,鹿島アントラーズ,湘南ベルマーレ,Away,2,1,1.0,13,3,0,523,22,11,1,8,26,14,14,11,2,0,2,0,54,11,109329,194,128,10.2,61.5,15.4,74.6,18.2,96.2,28.6,57.1,0.624,8,3,0,277,10,9,0,3,20,6,20,23,1,1,0,0,25,4,109034,196,119,6.7,38.5,12.5,61.4,40.0,85.0,50.0,70.0,3
2021-08-15,県立カシマサッカースタジアム,雨,21.6,全面良芝,7139,鹿島アントラーズ,徳島ヴォルティス,Home,3,0,2.578,25,5,0,360,13,7,6,8,21,8,16,16,4,2,0,0,34,14,113887,159,100,25.0,37.9,12.0,78.3,23.1,85.7,37.5,81.3,0.388,5,1,0,538,2,10,2,2,23,5,20,24,3,6,2,0,23,4,108103,127,99,5.1,62.1,0.0,82.9,0.0,87.0,20.0,60.0,3
2021-08-15,県立カシマサッカースタジアム,雨,21.6,全面良芝,7139,徳島ヴォルティス,鹿島アントラーズ,Away,0,3,0.388,5,1,0,538,2,10,2,2,23,5,20,24,3,6,2,0,23,4,108103,127,99,5.1,62.1,0.0,82.9,0.0,87.0,20.0,60.0,2.578,25,5,0,360,13,7,6,8,21,8,16,16,4,2,0,0,34,14,113887,159,100,25.0,37.9,12.0,78.3,23.1,85.7,37.5,81.3,0
2021-08-21,ノエビアスタジアム神戸,屋内のち曇,28.0,全面良芝,6426,ヴィッセル神戸,鹿島アントラーズ,Home,1,0,1.389,11,3,0,506,9,15,0,2,17,8,15,23,3,4,0,0,29,7,110449,127,117,9.4,51.1,9.1,78.5,11.1,70.6,37.5,86.7,1.158,16,6,0,484,14,6,5,6,18,7,14,11,1,0,2,0,51,14,111624,142,116,13.8,48.9,0.0,77.9,14.3,83.3,42.9,57.1,3
